Date,WBD,PARA,APA,WBA,PCG,VTRS,BIIB
2014-11-05,31.989999771118164,41.82268524169922,58.46100997924805,45.7777214050293,45.52727127075195,44.7497673034668,324.5899963378906
2014-11-12,33.36000061035156,42.38740921020508,55.871707916259766,46.15751266479492,45.41017532348633,47.03282928466797,305.55999755859375
2014-11-19,34.810001373291016,44.089698791503906,56.87178421020508,46.219608306884766,44.38344955444336,46.97429275512695,305.3999938964844
2014-11-26,34.91999816894531,43.81539535522461,48.92552947998047,45.49711608886719,46.409889221191406,48.36252975463867,328.2699890136719
2014-12-03,34.63999938964844,42.33901596069336,45.61524963378906,46.751251220703125,46.689083099365234,47.32552719116211,347.6099853515625
2014-12-10,33.189998626708984,42.15847396850586,43.9639892578125,49.34136962890625,46.779144287109375,44.79158401489258,325.1300048828125
2014-12-17,35.08000183105469,45.16805648803711,50.724098205566406,52.149566650390625,47.97699737548828,47.31717300415039,335.760009765625
2014-12-24,35.220001220703125,45.16805648803711,48.817012786865234,51.836036682128906,48.88664245605469,47.61822509765625,342.19000244140625
2014-12-31,31.979999542236328,43.03221893310547,45.940853118896484,50.90906524658203,49.186519622802734,45.31007766723633,334.6499938964844
2015-01-07,31.209999084472656,44.98199462890625,45.320655822753906,51.29757308959961,51.32071304321289,46.39725112915039,352.739990234375
2015-01-14,29.25,44.876800537109375,46.638580322265625,51.836036682128906,52.94634246826172,46.10455322265625,363.2799987792969
2015-01-21,30.049999237060547,46.17931365966797,50.27480697631836,51.07264709472656,53.95440673828125,47.083011627197266,357.8900146484375
2015-01-28,29.56999969482422,46.049896240234375,52.97574234008789,50.97720718383789,53.445838928222656,45.65296173095703,393.8900146484375
2015-02-04,30.84000015258789,46.114620208740234,51.5669059753418,52.27225875854492,51.593162536621094,45.13446044921875,395.1300048828125
2015-02-11,30.799999237060547,48.70351791381836,51.98722839355469,53.1651611328125,49.39540100097656,47.275360107421875,397.9100036621094
2015-02-18,33.0,48.05628204345703,52.08061599731445,55.026817321777344,50.085609436035156,47.852394104003906,404.8900146484375
2015-02-25,33.9900016784668,50.806976318359375,51.93273162841797,56.95707321166992,48.777835845947266,46.363800048828125,412.7900085449219
2015-03-04,32.369998931884766,48.08055877685547,46.818851470947266,56.62168502807617,47.0159912109375,46.25509262084961,414.20001220703125
2015-03-11,32.11000061035156,50.097721099853516,45.993770599365234,59.04478454589844,48.17845153808594,52.45197677612305,426.1199951171875
2015-03-18,32.5099983215332,50.592445373535156,45.94708251953125,60.235836029052734,48.55079650878906,52.76139831542969,452.7099914550781
2015-03-25,30.760000228881836,49.17313003540039,46.958946228027344,57.963294982910156,48.19660949707031,49.63368225097656,422.239990234375
2015-04-01,32.91999816894531,49.375892639160156,50.9364128112793,59.742984771728516,48.99462890625,49.81766891479492,418.0899963378906
2015-04-08,32.939998626708984,49.87872314453125,54.33787536621094,62.960121154785156,47.91359329223633,57.386077880859375,423.57000732421875
2015-04-15,33.47999954223633,49.862525939941406,53.217037200927734,59.6129035949707,47.66624069213867,61.94384765625,422.1099853515625
2015-04-22,31.700000762939453,49.9598274230957,52.17253112792969,58.92159652709961,48.18842697143555,60.80647659301758,374.67999267578125
2015-04-29,32.59000015258789,50.097721099853516,53.07086181640625,56.90916442871094,47.95940017700195,60.957027435302734,385.79998779296875
2015-05-06,32.02000045776367,48.435089111328125,49.71194076538086,57.621028900146484,47.34560012817383,58.816131591796875,395.29998779296875
2015-05-13,33.33000183105469,49.22990417480469,48.56365966796875,58.75731658935547,48.56404495239258,59.66914749145508,395.1700134277344
2015-05-20,32.849998474121094,49.21367645263672,47.969993591308594,58.788902282714844,48.26171875,59.0001106262207,392.8800048828125
2015-05-27,33.95000076293945,50.00037384033203,46.556114196777344,59.32491683959961,48.46327590942383,60.4468879699707,387.6199951171875
2015-06-03,33.439998626708984,48.5405158996582,45.75154495239258,57.84058380126953,46.10881805419922,61.71804428100586,382.0
2015-06-10,32.88999938964844,46.90339660644531,46.126487731933594,59.015655517578125,45.90727615356445,60.254539489746094,388.2799987792969
2015-06-17,34.040000915527344,47.22859573364258,45.970272064208984,59.84713363647461,46.20960235595703,59.39316940307617,416.260009765625
2015-06-24,33.2599983215332,45.12287139892578,45.01727294921875,58.026126861572266,44.981990814208984,56.75048828125,403.94000244140625
2015-07-01,33.79999923706055,45.18791580200195,43.50967025756836,59.95711135864258,47.52505111694336,59.78621292114258,408.05999755859375
2015-07-08,34.0099983215332,45.04157257080078,42.486366271972656,64.82239532470703,47.155208587646484,59.7276725769043,400.20001220703125
2015-07-15,31.81999969482422,43.98462677001953,37.12772750854492,65.73638153076172,46.78535842895508,56.206912994384766,409.5
2015-07-22,31.309999465942383,42.887054443359375,36.47980499267578,66.12117004394531,48.33869934082031,47.12481689453125,319.92999267578125
2015-07-29,32.86000061035156,42.97648620605469,35.60057830810547,65.74324035644531,48.07057571411133,45.71985626220703,330.3800048828125
2015-08-05,28.739999771118164,40.88701248168945,37.43752670288086,63.874088287353516,48.66231918334961,47.777122497558594,314.8500061035156
2015-08-12,29.049999237060547,40.12276840209961,37.735836029052734,63.18006134033203,50.308128356933594,46.623050689697266,312.1300048828125
2015-08-19,25.81999969482422,35.17958068847656,30.53721046447754,55.880615234375,45.26898956298828,41.070106506347656,281.75
2015-08-26,26.280000686645508,35.60234832763672,33.85784912109375,59.357627868652344,44.27042007446289,40.38434600830078,292.5
2015-09-02,27.219999313354492,35.504791259765625,33.94419860839844,62.151668548583984,45.102561950683594,40.74394989013672,308.739990234375
2015-09-09,26.989999771118164,35.70274353027344,31.738298416137695,62.7242546081543,45.12105178833008,41.446434020996094,319.8599853515625
2015-09-16,27.809999465942383,34.74000930786133,30.325267791748047,59.81985855102539,47.57128143310547,39.0128288269043,299.05999755859375
2015-09-23,26.399999618530273,31.79469108581543,29.1398868560791,56.61189270019531,48.08906173706055,33.28425598144531,278.2300109863281
2015-09-30,27.209999084472656,33.728302001953125,36.205047607421875,58.01927185058594,49.532005310058594,35.83493423461914,275.989990234375
2015-10-07,28.829999923706055,34.54418182373047,35.00397491455078,58.73674011230469,49.18693542480469,34.639041900634766,256.0400085449219
2015-10-14,29.18000030517578,35.857757568359375,36.04804992675781,61.22032928466797,50.6698112487793,35.58405685424805,265.80999755859375
2015-10-21,28.780000686645508,36.306480407714844,34.84288024902344,65.64936828613281,50.427330017089844,36.87193298339844,290.6300048828125
2015-10-28,31.079999923706055,39.35786437988281,39.365966796875,60.868492126464844,50.0169677734375,38.94593048095703,299.1400146484375
2015-11-04,30.059999465942383,40.5898323059082,42.08141326904297,57.62602233886719,49.77449035644531,38.00091552734375,297.2200012207031
2015-11-11,30.100000381469727,41.4301872253418,39.23968505859375,57.239688873291016,48.63668441772461,42.3663444519043,279.489990234375
2015-11-18,30.950000762939453,41.23438262939453,40.18692398071289,57.46495056152344,49.00973129272461,42.14054489135742,289.1499938964844
2015-11-25,31.079999923706055,41.69126510620117,38.79762649536133,58.19943618774414,49.3641357421875,44.390159606933594,290.0400085449219
2015-12-02,29.43000030517578,40.663265228271484,35.41911697387695,57.97079086303711,49.168277740478516,42.86812210083008,288.4599914550781
2015-12-09,26.520000457763672,38.207481384277344,35.73487091064453,56.8967170715332,49.14963150024414,45.151180267333984,289.1099853515625
2015-12-16,26.8700008392334,38.142784118652344,33.76932144165039,59.59916687011719,49.625274658203125,45.318443298339844,300.7699890136719
2015-12-23,26.899999618530273,38.69923782348633,35.87696075439453,60.16044998168945,50.184852600097656,46.22999954223633,309.6700134277344
2015-12-30,26.469999313354492,37.74180221557617,34.361358642578125,56.0374755859375,49.86841583251953,45.23480987548828,296.70001220703125
2016-01-06,26.329999923706055,38.47830581665039,27.959545135498047,56.69579315185547,49.43575668334961,41.88966369628906,278.6700134277344
2016-01-13,25.790000915527344,37.1443977355957,27.21753692626953,55.91970443725586,49.830787658691406,41.99837875366211,269.8500061035156
2016-01-20,27.420000076293945,38.87928771972656,30.019813537597656,55.046600341796875,49.04072570800781,45.10100173950195,259.8699951171875
2016-01-27,26.399999618530273,38.15913772583008,30.65253448486328,54.048797607421875,53.30144500732422,42.50014877319336,266.05999755859375
2016-02-03,24.719999313354492,34.902164459228516,28.29098129272461,51.921470642089844,52.596031188964844,42.43324661254883,249.99000549316406
2016-02-10,25.559999465942383,36.759788513183594,29.79378318786621,53.04403305053711,52.43614196777344,36.08582305908203,256.5199890136719
2016-02-17,25.190000534057617,38.429195404052734,30.119802474975586,54.810611724853516,53.818763732910156,39.06300354003906,258.989990234375
2016-02-24,26.43000030517578,41.12154769897461,30.708200454711914,55.93842697143555,52.86878967285156,38.5194206237793,270.8999938964844
2016-03-02,27.18000030517578,41.88258743286133,36.711483001708984,55.96628189086914,53.55540084838867,37.423885345458984,261.2799987792969
2016-03-09,27.65999984741211,43.03644561767578,38.110931396484375,56.61373519897461,54.06330871582031,38.40233612060547,250.3300018310547
2016-03-16,28.8700008392334,44.205284118652344,39.9715576171875,57.644081115722656,55.0885124206543,38.64486312866211,259.4200134277344
2016-03-23,28.239999771118164,45.05887222290039,38.61185836791992,57.79724884033203,55.67165756225586,39.31389236450195,254.67999267578125
2016-03-30,28.6200008392334,44.5335807800293,37.633853912353516,58.03396987915039,55.19790267944336,38.40233612060547,265.6199951171875
2016-04-06,28.3799991607666,43.97549819946289,42.37287139892578,56.60676193237305,56.12686538696289,38.67831039428711,267.6099853515625
2016-04-13,28.34000015258789,45.108123779296875,43.748451232910156,56.97573471069336,56.477603912353516,39.949466705322266,271.0
2016-04-20,28.200000762939453,46.32280731201172,44.4322624206543,56.60676193237305,54.03194808959961,37.624595642089844,281.70001220703125
2016-04-27,27.0,45.68263244628906,41.63970184326172,56.71119689941406,55.937278747558594,36.53742218017578,273.7099914550781
2016-05-04,29.309999465942383,46.74959945678711,42.406517028808594,56.335262298583984,56.16477966308594,34.128910064697266,273.2699890136719
2016-05-11,27.450000762939453,43.87699508666992,44.02800750732422,53.24421310424805,54.64809036254883,34.30453109741211,263.5199890136719
2016-05-18,26.530000686645508,43.803138732910156,46.52815628051758,53.95774841308594,55.49174880981445,35.49205017089844,272.94000244140625
2016-05-25,27.850000381469727,45.305091857910156,45.641510009765625,54.13258743286133,56.95156478881836,36.244720458984375,289.7300109863281
2016-06-01,27.850000381469727,43.91804122924805,46.49618911743164,55.335540771484375,58.43033218383789,38.979373931884766,252.86000061035156
2016-06-08,25.670000076293945,43.351722717285156,43.74046325683594,58.98632049560547,59.70055389404297,37.52423095703125,241.6999969482422
2016-06-15,25.760000228881836,43.98387908935547,45.2341423034668,58.189022064208984,59.3687858581543,37.53260040283203,233.0
2016-06-22,23.90999984741211,42.85630798339844,43.277183532714844,55.8670768737793,59.1507568359375,35.80984878540039,228.52000427246094
2016-06-29,24.770000457763672,44.9962272644043,43.66856002807617,58.412845611572266,61.99195098876953,35.68439865112305,242.02999877929688
2016-07-06,25.540000915527344,47.6876106262207,45.961021423339844,56.804256439208984,60.85511016845703,37.76676559448242,253.36000061035156
2016-07-13,25.170000076293945,45.25138473510742,44.0200309753418,57.49665069580078,61.53339767456055,37.57441329956055,259.82000732421875
2016-07-20,25.639999389648438,44.80693054199219,42.13493347167969,56.88117980957031,61.29457092285156,38.870662689208984,287.0400085449219
2016-07-27,26.420000076293945,42.72460174560547,40.07219314575195,55.21661376953125,61.45697021484375,38.912471771240234,330.1099853515625
2016-08-03,25.649999618530273,42.675235748291016,40.30488586425781,56.57345199584961,60.62582015991211,41.74748611450195,314.4200134277344
2016-08-10,26.350000381469727,42.46123504638672,40.89866256713867,57.9092903137207,59.842445373535156,40.58504867553711,313.4200134277344
2016-08-17,26.389999389648438,43.457122802734375,42.84048843383789,57.615535736083984,60.998409271240234,38.15145492553711,318.1700134277344
2016-08-24,25.59000015258789,42.19785690307617,42.07017135620117,56.570884704589844,59.106834411621094,35.75130844116211,307.8599853515625
2016-08-31,25.09000015258789,42.59292221069336,41.46035385131836,57.35776138305664,60.17681884765625,33.78603744506836,310.6700134277344
2016-09-07,24.729999542236328,42.666996002197266,46.14640426635742,57.78633117675781,58.103729248046875,34.21253967285156,297.4100036621094
2016-09-14,24.270000457763672,41.27143478393555,46.13036346435547,56.655174255371094,59.75646209716797,34.50524139404297,307.04998779296875
2016-09-21,26.3700008392334,42.989349365234375,47.815406799316406,56.88705062866211,60.043060302734375,34.54705810546875,314.5299987792969
2016-09-28,27.399999618530273,45.880104064941406,51.185508728027344,56.37416458129883,56.19305419921875,31.75385093688965,311.4800109863281
2016-10-05,26.399999618530273,45.797508239746094,50.447303771972656,54.85661697387695,56.63459777832031,32.038185119628906,298.29998779296875
2016-10-12,25.209999084472656,45.508426666259766,50.41521072387695,54.85661697387695,58.666194915771484,31.268800735473633,295.04998779296875
2016-10-19,26.18000030517578,46.24351119995117,48.601768493652344,57.92684555053711,58.53139877319336,32.34761428833008,286.0
2016-10-26,25.790000915527344,46.11136245727539,47.95808792114258,57.93387985229492,58.9358024597168,31.076461791992188,282.55999755859375
2016-11-02,25.850000381469727,47.68061447143555,45.863487243652344,56.26878356933594,59.715702056884766,31.034637451171875,295.6000061035156
2016-11-09,27.799999237060547,48.902984619140625,51.067745208740234,58.50998306274414,56.90419006347656,32.330894470214844,322.5799865722656
2016-11-16,27.459999084472656,50.323585510253906,50.32658004760742,59.231300354003906,57.11601638793945,30.37397575378418,318.1099853515625
2016-11-23,27.649999618530273,50.381370544433594,48.932884216308594,60.36763381958008,58.213661193847656,30.156539916992188,302.7699890136719
2016-11-30,27.790000915527344,50.50528335571289,53.45235061645508,59.78888702392578,56.210941314697266,29.989286422729492,291.1600036621094
2016-12-07,28.770000457763672,52.08279037475586,54.25796890258789,61.920406341552734,58.33883285522461,32.02982711791992,287.3800048828125
2016-12-14,28.489999771118164,53.528812408447266,53.77460861206055,60.89700698852539,58.858768463134766,31.185176849365234,285.5899963378906
2016-12-21,28.1200008392334,53.71932601928711,53.44429016113281,59.63359451293945,58.90691375732422,31.427701950073242,291.1199951171875
2016-12-28,27.959999084472656,53.338279724121094,51.381935119628906,58.55370330810547,58.127010345458984,32.70722579956055,291.7099914550781
2017-01-04,26.34000015258789,51.93006134033203,50.648841857910156,58.349029541015625,58.305118560791016,32.57341003417969,297.7900085449219
2017-01-11,27.809999465942383,51.5738639831543,50.83412170410156,59.44301986694336,59.964881896972656,31.00119400024414,283.010009765625
2017-01-18,28.489999771118164,52.17028045654297,49.11009979248047,57.33266830444336,59.10102844238281,29.947465896606445,273.82000732421875
2017-01-25,28.350000381469727,53.421112060546875,48.3834114074707,57.83379364013672,60.0716552734375,31.82075309753418,277.239990234375
2017-02-01,27.989999771118164,53.404541015625,46.12681579589844,57.47383117675781,60.01341247558594,32.941375732421875,266.1099853515625
2017-02-08,28.530000686645508,54.116943359375,44.88932800292969,59.1395263671875,61.45963668823242,34.078731536865234,285.1400146484375
2017-02-15,29.6200008392334,55.881343841552734,45.20475769042969,61.264530181884766,62.74085998535156,35.37498092651367,286.8999938964844
2017-02-22,28.760000228881836,54.60566711425781,42.535667419433594,61.24324035644531,64.78886413574219,34.99864196777344,288.6000061035156
2017-03-01,27.75,56.278961181640625,41.476104736328125,60.96673583984375,64.31327819824219,36.23635482788086,291.1000061035156
2017-03-08,27.459999084472656,56.33695602416992,40.70774841308594,60.54841995239258,63.74059295654297,35.768035888671875,292.4700012207031
2017-03-15,27.440000534057617,54.792259216308594,40.68348693847656,58.99571990966797,65.33241271972656,34.848114013671875,275.7900085449219
2017-03-22,27.68000030517578,56.28725814819336,41.42758560180664,59.37148666381836,65.36152648925781,34.88993835449219,274.1099853515625
2017-03-29,29.270000457763672,57.474971771240234,41.9694938659668,58.492332458496094,64.95386505126953,32.364341735839844,274.239990234375
2017-04-05,29.040000915527344,56.50321960449219,43.57095718383789,58.619972229003906,65.51797485351562,32.1552619934082,268.6499938964844
2017-04-12,28.610000610351562,56.80221176147461,40.804805755615234,58.71921157836914,66.02638244628906,30.967742919921875,271.1600036621094
2017-04-19,29.290000915527344,55.15769958496094,40.64302062988281,60.91710662841797,66.15351104736328,30.817203521728516,286.8900146484375
2017-04-26,27.959999084472656,54.534786224365234,39.398582458496094,60.8390998840332,65.30287170410156,31.921110153198242,271.3399963378906
2017-05-03,26.65999984741211,52.79058837890625,41.008018493652344,60.959659576416016,65.28330993652344,31.787307739257812,261.2799987792969
2017-05-10,25.579999923706055,50.830467224121094,41.430686950683594,59.917415618896484,64.0904769897461,32.740665435791016,257.6400146484375
2017-05-17,25.6299991607666,51.05472183227539,40.642234802246094,57.85436248779297,64.68689727783203,33.108642578125,248.10000610351562
2017-05-24,26.200000762939453,51.096248626708984,38.65889358520508,57.08525085449219,66.37837219238281,32.91628646850586,246.5399932861328
2017-05-31,26.15999984741211,50.5563850402832,39.0490608215332,58.0039176940918,67.15078735351562,32.238895416259766,257.1600036621094
2017-06-07,26.440000534057617,51.37033462524414,40.008209228515625,58.2531623840332,65.95794677734375,31.586593627929688,261.4200134277344
2017-06-14,25.510000228881836,50.5313835144043,38.7889404296875,55.76066970825195,67.67876434326172,31.293888092041016,266.0
2017-06-21,26.1299991607666,53.33035659790039,37.561553955078125,55.020042419433594,65.54730987548828,32.138545989990234,271.25
2017-06-28,26.200000762939453,53.44698715209961,40.09762191772461,55.63958740234375,64.15892028808594,32.45634078979492,272.5199890136719
2017-07-05,26.200000762939453,53.122100830078125,38.366268157958984,55.04140090942383,64.10843658447266,31.48624610900879,271.760009765625
2017-07-12,26.049999237060547,53.480308532714844,38.79706954956055,56.02416229248047,65.66556549072266,31.870933532714844,282.6000061035156
2017-07-19,25.93000030517578,55.0463981628418,39.7155876159668,57.0140266418457,66.53282928466797,32.464691162109375,282.9599914550781
2017-07-26,24.3799991607666,55.0463981628418,39.76128387451172,57.77602767944336,67.23255157470703,32.27235412597656,291.1499938964844
2017-08-02,24.299999237060547,54.72984313964844,36.0515251159668,57.740413665771484,68.24764251708984,26.58559226989746,289.260009765625
2017-08-09,22.760000228881836,55.56287384033203,33.943359375,57.77602767944336,68.34619140625,25.197351455688477,287.9200134277344
2017-08-16,22.489999771118164,54.68819046020508,32.595096588134766,57.882835388183594,68.66155242919922,25.699121475219727,286.7200012207031
2017-08-23,22.450000762939453,52.70560073852539,31.76161766052246,58.26981735229492,69.24302673339844,25.50678253173828,293.5799865722656
2017-08-30,21.6200008392334,53.0138053894043,32.2110481262207,58.298458099365234,68.8291015625,26.418333053588867,315.8299865722656
2017-09-06,21.0,48.998619079589844,33.10988235473633,59.21453857421875,69.14447784423828,28.099273681640625,329.69000244140625
2017-09-13,21.290000915527344,49.16639709472656,34.11495590209961,58.11952209472656,68.27720642089844,25.908193588256836,317.92999267578125
2017-09-20,21.280000686645508,48.456275939941406,37.55504608154297,56.595176696777344,68.04068756103516,26.033641815185547,317.05999755859375
2017-09-27,21.530000686645508,49.199825286865234,37.1301383972168,54.956275939941406,67.32125091552734,27.204442977905273,317.3900146484375
2017-10-04,20.530000686645508,47.946651458740234,34.69510269165039,49.98953628540039,68.72439575195312,32.1552619934082,332.8299865722656
2017-10-11,19.15999984741211,47.336761474609375,34.94023895263672,48.23614501953125,57.053462982177734,32.23054504394531,344.4700012207031
2017-10-18,19.459999084472656,47.570682525634766,32.799381256103516,48.15741729736328,56.725685119628906,32.54832077026367,315.7300109863281
2017-10-25,18.8799991607666,46.88561248779297,34.006141662597656,47.427433013916016,57.38124465942383,29.86383628845215,311.6600036621094
2017-11-01,17.329999923706055,48.130435943603516,37.14617919921875,48.60829544067383,55.9211311340332,30.666667938232422,313.57000732421875
2017-11-08,16.280000686645508,47.12789535522461,34.425357818603516,50.519134521484375,56.22904968261719,31.653501510620117,309.69000244140625
2017-11-15,17.25,47.40359878540039,34.06367874145508,51.22168731689453,53.368431091308594,31.13500213623047,309.05999755859375
2017-11-22,17.969999313354492,45.74940490722656,33.101932525634766,51.999080657958984,54.67953872680664,30.842302322387695,317.1400146484375
2017-11-29,19.860000610351562,48.53981018066406,34.64729309082031,50.516273498535156,53.23930358886719,31.285524368286133,319.8699951171875
2017-12-06,19.649999618530273,48.43120193481445,32.649837493896484,51.83354187011719,53.0704460144043,32.85774612426758,327.75
2017-12-13,22.010000228881836,49.83284378051758,33.085506439208984,51.963096618652344,51.699729919433594,34.48850631713867,327.0199890136719
2017-12-20,23.56999969482422,50.44463348388672,35.641910552978516,52.762081146240234,44.150875091552734,35.34988784790039,319.7799987792969
2017-12-27,23.110000610351562,49.58979034423828,36.41459655761719,53.94978332519531,44.19060516357422,36.052371978759766,334.1700134277344
2018-01-03,21.649999618530273,46.924659729003906,36.620094299316406,52.848472595214844,44.53825378417969,37.039188385009766,336.3599853515625
2018-01-10,24.530000686645508,49.807701110839844,38.03394317626953,54.7271614074707,43.72377014160156,39.004459381103516,338.8500061035156
2018-01-17,25.700000762939453,48.20694351196289,39.26692581176758,55.43977737426758,43.544986724853516,39.180091857910156,346.75
2018-01-24,24.969999313354492,48.944461822509766,36.83371353149414,54.79914855957031,41.6974983215332,36.813392639160156,352.5899963378906
2018-01-31,23.84000015258789,45.097633361816406,33.98255920410156,51.675174713134766,39.59177017211914,34.27107620239258,332.8599853515625
2018-02-07,23.530000686645508,45.818382263183594,31.15619468688965,49.155845642089844,39.56196975708008,33.79439163208008,316.989990234375
2018-02-14,24.309999465942383,47.142574310302734,31.652040481567383,51.041751861572266,39.74075698852539,34.5721435546875,287.45001220703125
2018-02-21,26.040000915527344,45.38258361816406,28.75956153869629,50.060890197753906,39.95927429199219,34.379791259765625,290.1000061035156
2018-02-28,24.420000076293945,44.611534118652344,29.22235870361328,50.531551361083984,42.13453674316406,36.15272903442383,285.9800109863281
2018-03-07,24.25,43.49688720703125,29.30500030517578,50.582218170166016,44.796504974365234,35.41679763793945,283.239990234375
2018-03-14,21.989999771118164,42.26842498779297,29.974407196044922,47.82358932495117,43.15760803222656,33.79439163208008,279.67999267578125
2018-03-21,21.68000030517578,44.02609634399414,30.97437858581543,47.758426666259766,43.64430236816406,33.05845642089844,265.1600036621094
2018-03-28,22.030000686645508,44.45499801635742,31.40411949157715,45.73830795288086,43.38606262207031,33.77766036987305,266.4800109863281
2018-04-04,22.600000381469727,43.83266830444336,32.46192932128906,46.165496826171875,43.85289764404297,34.72267532348633,265.0899963378906
