Date,BRK-B,V,JNJ,UNH,XOM,BA,DIS
2014-11-05,144.9499969482422,57.90687561035156,80.7632827758789,80.95723724365234,60.8022575378418,109.00666809082031,81.45219421386719
2014-11-12,145.80999755859375,57.90687561035156,80.70394134521484,83.07230377197266,60.26295852661133,114.27818298339844,81.72374725341797
2014-11-19,147.80999755859375,59.76777267456055,79.1244125366211,82.82698822021484,60.205810546875,117.90789794921875,82.96391296386719
2014-11-26,149.8699951171875,60.40668487548828,80.99071502685547,84.45982360839844,59.83103561401367,115.695068359375,84.61143493652344
2014-12-03,150.4600067138672,61.36618423461914,80.64738464355469,85.4665756225586,58.04606628417969,113.40357971191406,84.13165283203125
2014-12-10,145.27999877929688,58.873348236083984,76.698974609375,81.39834594726562,54.8890380859375,108.671875,81.62417602539062
2014-12-17,151.75,61.62640380859375,77.83348083496094,87.34294891357422,60.08510971069336,113.72718811035156,86.80524444580078
2014-12-24,152.08999633789062,61.46141815185547,78.63957214355469,87.34294891357422,59.087833404541016,115.30150604248047,86.81439971923828
2014-12-31,146.83999633789062,59.82354736328125,77.08709716796875,84.00548553466797,57.04877853393555,111.54064178466797,84.2384033203125
2015-01-07,148.6300048828125,60.5855598449707,78.19174194335938,87.52979278564453,57.16946792602539,114.7242660522461,87.26362609863281
2015-01-14,148.6300048828125,59.67020797729492,75.6017837524414,89.69532012939453,57.86184310913086,114.76799011230469,86.85107421875
2015-01-21,147.64999389648438,58.31111145019531,76.19888305664062,93.42340850830078,57.772926330566406,115.87000274658203,86.14520263671875
2015-01-28,148.2899932861328,60.35557174682617,76.4750747680664,91.55509948730469,58.59870147705078,128.8668975830078,86.26437377929688
2015-02-04,149.9199981689453,61.46141815185547,74.90016174316406,92.54022216796875,57.81103515625,129.47914123535156,93.4332046508789
2015-02-11,149.1699981689453,62.92975616455078,74.96733856201172,93.21109771728516,59.55176544189453,131.1234588623047,95.45003509521484
2015-02-18,148.9499969482422,63.416500091552734,75.1613998413086,98.0262222290039,57.22856521606445,135.85934448242188,95.95420837402344
2015-02-25,145.92999267578125,64.0751724243164,76.9201889038086,95.84370422363281,56.07658767700195,136.90660095214844,97.49431610107422
2015-03-04,143.19000244140625,61.72443389892578,74.8081283569336,95.50401306152344,53.92620086669922,134.134521484375,94.50578308105469
2015-03-11,144.75,61.5615119934082,75.07870483398438,99.8690414428711,53.811012268066406,135.97373962402344,98.05353546142578
2015-03-18,144.2899932861328,62.46923065185547,76.63457489013672,100.64622497558594,54.092586517333984,133.45687866210938,98.1910400390625
2015-03-25,144.32000732421875,60.89586639404297,75.61235809326172,100.79109191894531,54.39979934692383,132.07525634765625,96.1559066772461
2015-04-01,143.05999755859375,61.258941650390625,75.23656463623047,99.99015045166016,54.87979507446289,134.0465087890625,96.65093231201172
2015-04-08,142.75,61.00758361816406,75.55223083496094,102.17994689941406,55.442970275878906,134.82972717285156,97.77851867675781
2015-04-15,141.13999938964844,60.839996337890625,75.38690185546875,101.6346435546875,55.60297775268555,134.93536376953125,98.71357727050781
2015-04-22,142.52000427246094,62.16197967529297,75.71759796142578,100.19461822509766,56.19179916381836,129.8135223388672,100.76705932617188
2015-04-29,144.55999755859375,61.40790557861328,74.78559112548828,96.59893798828125,56.71018981933594,125.76538848876953,101.58293914794922
2015-05-06,144.7899932861328,63.94950866699219,75.51467895507812,97.68104553222656,55.69258117675781,127.98306274414062,100.1436767578125
2015-05-13,146.5399932861328,65.31804656982422,78.13777923583984,102.71674346923828,56.133872985839844,130.238037109375,101.35376739501953
2015-05-20,143.6300048828125,63.921504974365234,75.77774047851562,100.74848937988281,55.07558059692383,126.47393798828125,100.32703399658203
2015-05-27,143.02999877929688,64.38783264160156,75.69437408447266,100.33097076416016,54.94007110595703,126.87248229980469,101.52794647216797
2015-06-03,139.6300048828125,63.37127685546875,74.35430145263672,99.68340301513672,54.578704833984375,124.08262634277344,99.48362731933594
2015-06-10,139.7100067138672,64.35984802246094,74.46784973144531,103.56884002685547,54.64324188232422,126.06651306152344,101.8121337890625
2015-06-17,141.3300018310547,64.74221801757812,75.5429458618164,105.02577209472656,54.8949089050293,127.9176025390625,104.8831787109375
2015-06-24,136.11000061035156,62.625179290771484,73.7864761352539,104.39254760742188,53.6882209777832,122.86038208007812,104.63565826416016
2015-07-01,138.44000244140625,63.203407287597656,74.89183807373047,103.28018188476562,53.47527313232422,126.78392791748047,107.34918212890625
2015-07-08,141.1199951171875,65.37641143798828,75.5429458618164,106.95957946777344,53.630123138427734,130.85800170898438,108.66507720947266
2015-07-15,143.60000610351562,67.16702270507812,75.9669189453125,103.41706848144531,52.69446563720703,128.4224090576172,110.01127624511719
2015-07-22,143.22000122070312,69.70370483398438,74.96755981445312,103.98182678222656,53.2236213684082,125.59708404541016,109.2275161743164
2015-07-29,142.67999267578125,70.1980209350586,75.55807495117188,103.39997863769531,49.79711151123047,127.12933349609375,112.2057876586914
2015-08-05,142.8000030517578,68.416748046875,74.95997619628906,104.61502075195312,50.003604888916016,127.58099365234375,99.582763671875
2015-08-12,141.36000061035156,69.45195007324219,75.2325439453125,107.38742065429688,50.73851013183594,128.88525390625,98.6053695678711
2015-08-19,127.73999786376953,62.55963134765625,68.69123840332031,94.10733032226562,44.75278854370117,111.85205841064453,88.41658020019531
2015-08-26,130.41000366210938,64.41858673095703,70.25424194335938,96.37487030029297,46.94778060913086,113.59014129638672,91.75443267822266
2015-09-02,132.89999389648438,65.88519287109375,71.66558074951172,99.33549499511719,47.8726692199707,119.27678680419922,95.90373229980469
2015-09-09,132.25999450683594,65.86652374267578,72.01651763916016,102.70687866210938,47.45581817626953,121.48722839355469,95.36892700195312
2015-09-16,129.3000030517578,65.6236343383789,71.13155364990234,105.6433334350586,47.377647399902344,119.42830657958984,94.50220489501953
2015-09-23,128.80999755859375,64.01690673828125,70.97899627685547,98.15816497802734,47.527462005615234,114.75776672363281,91.67145538330078
2015-09-30,131.19000244140625,67.3331069946289,71.26886749267578,99.7308120727539,50.731990814208984,119.99874877929688,95.68242645263672
2015-10-07,132.19000244140625,70.06080627441406,72.81755828857422,106.55427551269531,51.559173583984375,125.04362487792969,98.28264617919922
2015-10-14,134.16000366210938,71.25654602050781,74.45011138916016,103.48632049560547,52.646907806396484,123.78684997558594,101.27935791015625
2015-10-21,135.6300048828125,72.4148941040039,76.43360900878906,102.58397674560547,52.81623077392578,132.3257293701172,104.9030532836914
2015-10-28,137.94000244140625,72.76988220214844,77.7839584350586,101.11441802978516,56.56790542602539,131.99594116210938,106.53510284423828
2015-11-04,134.72999572753906,74.24578857421875,77.3948745727539,99.59332275390625,53.636932373046875,129.3754119873047,108.26860046386719
2015-11-11,133.08999633789062,73.77096557617188,77.43302154541016,98.30426788330078,52.53425979614258,131.0094451904297,107.0791244506836
2015-11-18,135.5399932861328,74.66934204101562,77.84496307373047,97.27301025390625,53.79570770263672,133.31430053710938,108.75727081298828
2015-11-25,136.42999267578125,74.78163146972656,78.66472625732422,99.91129302978516,53.802276611328125,132.49818420410156,106.39679718017578
2015-12-02,133.36000061035156,73.99553680419922,78.71086120605469,99.58470153808594,49.03240203857422,130.03189086914062,103.7136001586914
2015-12-09,134.8800048828125,73.57443237304688,80.02500915527344,101.50800323486328,52.18604278564453,131.4130096435547,103.41854095458984
2015-12-16,133.13999938964844,72.41400146484375,78.93370056152344,101.36127471923828,51.01656723022461,127.69114685058594,99.0518569946289
2015-12-23,134.13999938964844,74.12655639648438,79.94813537597656,103.41543579101562,52.008644104003906,132.14842224121094,99.36737060546875
2015-12-30,131.25,71.37521362304688,77.54270935058594,100.70533752441406,51.32535934448242,126.51632690429688,93.63249969482422
2016-01-06,128.8000030517578,69.96214294433594,75.49847412109375,96.8904800415039,49.406883239746094,118.31029510498047,94.15216064453125
2016-01-13,127.76000213623047,66.80844116210938,74.92980194091797,97.16666412353516,50.195316314697266,113.0548324584961,87.20165252685547
2016-01-20,125.88999938964844,67.26696014404297,77.75788879394531,98.35771942138672,50.39241027832031,114.80365753173828,89.33597564697266
2016-01-27,125.69999694824219,68.6894302368164,79.4716796875,98.28868103027344,49.00612258911133,105.3958740234375,86.41287231445312
2016-02-03,127.72000122070312,63.944793701171875,78.36502075195312,95.94107055664062,52.613101959228516,106.61557006835938,85.67047882080078
2016-02-10,128.55999755859375,66.53702545166016,78.63400268554688,99.38479614257812,53.84640884399414,100.98344421386719,86.21798706054688
2016-02-17,130.74000549316406,67.5196304321289,79.986572265625,104.5633316040039,53.85304641723633,105.81000518798828,88.51009368896484
2016-02-24,136.94000244140625,69.98765563964844,82.99686431884766,105.01214599609375,53.88619613647461,108.57969665527344,90.6165771484375
2016-03-02,137.8000030517578,66.21821594238281,82.2227783203125,105.0035171508789,54.781211853027344,110.74298095703125,90.77434539794922
2016-03-09,140.39999389648438,67.42781066894531,83.41485595703125,107.75677490234375,54.90715789794922,114.37255859375,91.16407775878906
2016-03-16,142.17999267578125,68.412353515625,83.12069702148438,110.94876098632812,55.76902389526367,122.30152130126953,90.55162048339844
2016-03-23,141.89999389648438,70.68153381347656,84.48307800292969,112.51739501953125,56.04084014892578,118.46377563476562,91.08985900878906
2016-03-30,141.1999969482422,72.17239379882812,84.33599853515625,110.09941101074219,54.50273895263672,114.97898864746094,90.01341247558594
2016-04-06,142.39999389648438,73.62583923339844,84.83915710449219,109.89142608642578,55.92149353027344,117.18751525878906,90.33818817138672
2016-04-13,145.9499969482422,75.71680450439453,87.22334289550781,113.0980224609375,57.154624938964844,120.0929946899414,95.24716186523438
2016-04-20,147.02000427246094,73.63517761230469,87.40138244628906,116.3393325805664,58.096038818359375,120.59986114501953,97.3351058959961
2016-04-27,144.8300018310547,72.37872314453125,87.2310791015625,114.79670715332031,58.41429138183594,119.92103576660156,96.30506896972656
2016-05-04,144.77999877929688,74.26343536376953,88.7637710571289,115.75863647460938,59.66064453125,121.939453125,98.92194366455078
2016-05-11,140.33999633789062,72.00363159179688,88.11354064941406,112.28339385986328,59.355674743652344,119.984375,92.74165344238281
2016-05-18,143.7100067138672,74.56398010253906,87.2310791015625,114.90937042236328,59.94812774658203,116.34574127197266,92.34260559082031
2016-05-25,140.5399932861328,74.15069580078125,87.8538818359375,115.84534454345703,59.513580322265625,115.11385345458984,92.07349395751953
2016-06-01,141.41000366210938,75.7099838256836,90.22389221191406,118.6792984008789,60.64340591430664,120.38817596435547,91.26616668701172
2016-06-08,141.3000030517578,73.80313873291016,91.30754089355469,119.48529815673828,60.45622634887695,119.08329010009766,91.31255340576172
2016-06-15,143.52999877929688,72.63838195800781,90.57470703125,119.76260375976562,61.19160461425781,120.01406860351562,91.70230102539062
2016-06-22,140.27999877929688,70.60005187988281,92.17291259765625,120.76068878173828,60.777130126953125,113.05155944824219,89.13182830810547
2016-06-29,142.22999572753906,70.13977813720703,95.32250213623047,123.24188995361328,62.18775177001953,115.86210632324219,90.6258544921875
2016-07-06,144.6699981689453,72.77928161621094,95.82923889160156,121.76187133789062,63.47800064086914,119.36615753173828,92.98291015625
2016-07-13,146.9199981689453,73.94405364990234,97.64574432373047,124.13858032226562,63.157161712646484,122.87934112548828,92.97602081298828
2016-07-20,144.33999633789062,73.7280044555664,97.56777954101562,123.36380767822266,61.19160461425781,123.052734375,90.37751770019531
2016-07-27,143.30999755859375,73.53075408935547,97.33389282226562,124.6435317993164,58.18986129760742,120.08705139160156,88.80719757080078
2016-08-03,147.22000122070312,75.20275115966797,96.22684478759766,123.46826934814453,59.299644470214844,121.01780700683594,90.35882568359375
2016-08-10,147.24000549316406,75.90724182128906,93.81007385253906,122.8239974975586,58.77817916870117,123.1895980834961,90.55510711669922
2016-08-17,148.77000427246094,75.89786529541016,93.1162338256836,123.6336898803711,59.14456558227539,123.41920471191406,89.70451354980469
2016-08-24,150.22999572753906,76.37775421142578,93.7609634399414,119.15878295898438,59.00971603393555,120.35535430908203,88.66698455810547
2016-08-31,150.42999267578125,77.6574478149414,93.98072052001953,118.3752670288086,59.71767044067383,122.36114501953125,87.67620086669922
2016-09-07,146.22999572753906,77.0551986694336,92.30119323730469,116.61664581298828,57.45221710205078,118.46920013427734,86.64800262451172
2016-09-14,144.9199981689453,77.61039733886719,92.56804656982422,120.23382568359375,55.6519889831543,117.57672119140625,86.88167572021484
2016-09-21,145.33999633789062,77.30929565429688,93.56475830078125,123.13756561279297,56.12397003173828,120.8246078491211,85.73199462890625
2016-09-28,143.1699981689453,77.84562683105469,93.2508316040039,120.83733367919922,58.153438568115234,121.68026733398438,86.54518127441406
2016-10-05,143.9499969482422,77.1963882446289,92.32476043701172,117.85484313964844,59.15806579589844,123.05119323730469,85.86286163330078
2016-10-12,144.3000030517578,76.7635498046875,90.57463836669922,125.41155242919922,58.5040168762207,124.3025131225586,85.2178955078125
2016-10-19,143.4199981689453,77.18695068359375,89.43667602539062,125.75270080566406,58.47031784057617,127.90922546386719,86.69474029541016
2016-10-26,143.6300048828125,76.80115509033203,90.51968383789062,121.94805908203125,56.400390625,131.02825927734375,86.3582534790039
2016-11-02,147.7899932861328,77.98675537109375,91.86174011230469,124.98297119140625,57.51963806152344,130.83505249023438,88.21832275390625
2016-11-09,157.4600067138672,73.93122863769531,91.28881072998047,133.1431427001953,59.056114196777344,137.31919860839844,91.32157897949219
2016-11-16,158.66000366210938,75.21092987060547,88.47920227050781,133.16940307617188,58.960872650146484,138.62648010253906,91.33091735839844
2016-11-23,157.67999267578125,74.63372802734375,88.8851547241211,137.83111572265625,58.4303092956543,140.5919952392578,93.16295623779297
2016-11-30,161.33999633789062,72.71011352539062,88.55325317382812,137.59500122070312,59.55945587158203,141.14828491210938,94.08834075927734
2016-12-07,166.6199951171875,74.6808853149414,91.57981872558594,140.9703369140625,62.97412109375,145.24624633789062,97.070068359375
2016-12-14,166.36000061035156,73.8887939453125,91.39807891845703,141.89236450195312,61.51167297363281,144.99594116210938,99.33464813232422
2016-12-21,164.9499969482422,73.87936401367188,91.59566497802734,142.81434631347656,61.72932434082031,146.0065155029297,99.0615005493164
2016-12-28,163.8300018310547,74.96376037597656,91.54032135009766,141.7694549560547,61.82455062866211,145.53366088867188,99.91864776611328
2017-01-04,161.47000122070312,76.67048645019531,91.79322052001953,141.883544921875,58.45070266723633,147.48065185546875,102.08505249023438
2017-01-11,159.63999938964844,76.62332916259766,90.77381896972656,141.07574462890625,59.423377990722656,146.1826629638672,101.69886016845703
2017-01-18,160.72000122070312,78.48091888427734,88.31620025634766,140.873779296875,57.87932586669922,148.8528594970703,101.63292694091797
2017-01-25,164.13999938964844,77.99059295654297,89.49363708496094,142.3402557373047,57.06306457519531,151.51376342773438,104.22320556640625
2017-02-01,162.92999267578125,80.88540649414062,89.6754150390625,140.9615478515625,56.30121994018555,154.36936950683594,102.6690444946289
2017-02-08,166.9499969482422,81.89434814453125,91.95125579833984,143.24464416503906,56.33525085449219,156.22364807128906,103.9217758178711
2017-02-15,168.9199981689453,82.90331268310547,94.55902862548828,140.99667358398438,56.21198654174805,164.16937255859375,103.6203842163086
2017-02-22,171.4199981689453,83.08000946044922,96.5740966796875,145.22035217285156,55.820716857910156,168.536376953125,103.69572448730469
2017-03-01,175.3000030517578,84.13809967041016,98.50179290771484,147.784423828125,56.64443588256836,170.2102508544922,104.4209976196289
2017-03-08,174.72999572753906,84.60104370117188,101.06316375732422,148.45176696777344,55.59419631958008,167.13368225097656,105.78678894042969
2017-03-15,169.47000122070312,83.19337463378906,101.22222900390625,147.8064727783203,56.170806884765625,164.54344177246094,105.25931549072266
2017-03-22,168.30999755859375,84.19481658935547,99.9574966430664,145.73524475097656,56.177677154541016,165.85260009765625,106.48381042480469
2017-03-29,166.86000061035156,83.87360382080078,99.17793273925781,145.4002685546875,56.54145812988281,167.10568237304688,106.4743881225586
2017-04-05,165.6999969482422,83.93973541259766,98.81199645996094,146.1582794189453,56.864112854003906,166.9840850830078,106.50263214111328
2017-04-12,163.69000244140625,84.7710952758789,96.90290069580078,148.5908966064453,55.63539123535156,166.31080627441406,107.55758666992188
2017-04-19,167.52999877929688,87.01953125,98.18358612060547,153.3943634033203,56.10215759277344,171.60357666015625,108.49009704589844
2017-04-26,166.0500030517578,87.4258041381836,98.39836883544922,153.48251342773438,56.32183074951172,171.5381317138672,107.72714233398438
2017-05-03,163.4600067138672,86.9156265258789,98.00858306884766,152.68927001953125,56.50027847290039,174.7830047607422,105.56072998046875
2017-05-10,163.61000061035156,88.0020751953125,101.63587951660156,148.17665100097656,56.665042877197266,170.84613037109375,101.70829010009766
2017-05-17,165.47999572753906,88.67284393310547,101.43702697753906,154.4343719482422,57.22091293334961,172.8984375,100.80403137207031
2017-05-24,165.11000061035156,89.64411926269531,101.11088562011719,155.6418914794922,56.19541549682617,176.0927734375,102.04736328125
2017-05-31,166.1300048828125,90.65677642822266,104.76012420654297,159.37002563476562,56.27162170410156,175.9702606201172,99.37232208251953
2017-06-07,171.47000122070312,89.98482513427734,105.71299743652344,159.57273864746094,57.484222412109375,180.0597381591797,100.3707504272461
2017-06-14,170.5500030517578,89.32233428955078,107.47460174560547,161.52940368652344,57.033843994140625,186.8818359375,97.9029541015625
2017-06-21,167.35000610351562,89.81446075439453,108.1072006225586,163.37356567382812,56.20235061645508,187.40953063964844,99.28756713867188
2017-06-28,171.8000030517578,88.3475341796875,106.41763305664062,165.18785095214844,56.88833236694336,187.12680053710938,101.2184829711914
2017-07-05,169.24000549316406,90.297119140625,105.08040618896484,164.568359375,55.84895324707031,194.36351013183594,97.8087387084961
2017-07-12,170.30999755859375,92.35084533691406,107.66678619384766,165.36483764648438,55.84895324707031,196.2198028564453,100.34880828857422
2017-07-19,172.94000244140625,94.63168334960938,105.60089874267578,168.50669860839844,55.62028884887695,200.19622802734375,100.98458862304688
2017-07-26,176.2899932861328,95.46453094482422,106.1053695678711,170.126220703125,55.551002502441406,225.61883544921875,104.96057891845703
2017-08-02,176.42999267578125,95.8525619506836,105.91316986083984,172.4892120361328,55.40546798706055,225.67539978027344,101.51598358154297
2017-08-09,177.47000122070312,97.13021850585938,106.80199432373047,172.13523864746094,54.07510757446289,225.36444091796875,96.32536315917969
2017-08-16,180.4499969482422,98.4930419921875,107.85897064208984,172.39190673828125,53.689701080322266,227.2583465576172,97.52099609375
2017-08-23,178.6199951171875,98.36726379394531,105.86514282226562,174.10879516601562,53.486820220947266,227.95980834960938,97.33123016357422
2017-08-30,176.97999572753906,97.64683532714844,104.67711639404297,176.3921661376953,53.99753952026367,224.65162658691406,96.41075897216797
2017-09-06,178.6300048828125,100.68025207519531,106.87703704833984,174.7637481689453,55.62068557739258,228.0451202392578,92.89025115966797
2017-09-13,183.00999450683594,99.92188262939453,108.96412658691406,172.9217071533203,56.12443161010742,239.30612182617188,93.40267181396484
2017-09-20,181.86000061035156,97.58047485351562,105.51517486572266,171.1893768310547,56.59318161010742,240.4815216064453,93.59246063232422
2017-09-27,185.6699981689453,100.09252166748047,106.44994354248047,176.4574432373047,57.20187759399414,242.14981079101562,95.64214324951172
2017-10-04,188.0,101.72296905517578,107.90042114257812,172.94837951660156,57.551673889160156,247.3347930908203,94.49393463134766
2017-10-11,187.38999938964844,101.94098663330078,113.4525375366211,181.13027954101562,58.04142761230469,245.1451873779297,93.33625030517578
2017-10-18,189.77999877929688,102.76569366455078,114.13754272460938,184.91473388671875,58.39824295043945,252.1406707763672,93.26982879638672
2017-10-25,186.94000244140625,104.25396728515625,112.34056854248047,186.75372314453125,58.31425857543945,244.53855895996094,92.81433868408203
2017-11-01,186.3000030517578,106.25410461425781,112.63066101074219,188.95680236816406,58.475181579589844,252.2638702392578,96.42025756835938
2017-11-08,183.33999633789062,106.14981842041016,112.40501403808594,188.07736206054688,57.53768539428711,248.12164306640625,97.90056610107422
2017-11-15,183.17999267578125,105.64740753173828,111.47831726074219,188.8679962158203,57.102821350097656,254.43954467773438,97.7392578125
2017-11-22,187.5399932861328,107.64836883544922,112.83211517333984,192.0128631591797,57.6677131652832,255.39254760742188,98.12832641601562
2017-11-29,196.07000732421875,103.10919952392578,113.23929595947266,195.5219268798828,58.5291633605957,262.5876770019531,101.74372863769531
2017-12-06,199.07000732421875,107.74333190917969,115.61482238769531,198.32139587402344,58.4373664855957,276.3107604980469,101.94300842285156
2017-12-13,197.91000366210938,106.48986053466797,114.9499740600586,197.9202423095703,58.21138000488281,283.2771301269531,106.95279693603516
2017-12-20,197.57000732421875,107.29703521728516,113.57982635498047,195.74530029296875,59.29881286621094,281.4759521484375,103.42310333251953
2017-12-27,197.22000122070312,108.74042510986328,112.88253784179688,197.13584899902344,60.04021453857422,282.88641357421875,106.9432373046875
2018-01-03,203.02000427246094,113.10868072509766,116.86341857910156,201.34317016601562,61.26884841918945,303.4615478515625,105.1640396118164
2018-01-10,210.2899932861328,114.32417297363281,119.06869506835938,207.6005859375,61.410072326660156,319.4051208496094,105.8814468383789
2018-01-17,215.55999755859375,118.3695297241211,114.99053955078125,218.5733642578125,62.34919738769531,319.8148498535156,105.61361694335938
2018-01-24,214.41000366210938,117.32496643066406,115.47698211669922,210.94325256347656,61.27589797973633,321.8352355957031,105.32666015625
2018-01-31,201.24000549316406,113.92533874511719,106.88291931152344,200.7191925048828,55.32343673706055,324.8847961425781,101.55781555175781
2018-02-07,197.99000549316406,112.38694763183594,105.36678314208984,202.0205841064453,53.87590408325195,327.0290832519531,99.59686279296875
2018-02-14,203.0500030517578,115.86254119873047,106.10457611083984,202.0383758544922,54.03450012207031,338.4023132324219,101.37606048583984
2018-02-21,209.66000366210938,117.35797119140625,106.75318145751953,207.26185607910156,55.28282928466797,349.2147216796875,100.31427764892578
2018-02-28,204.5500030517578,115.16057586669922,104.6217269897461,201.6105499267578,54.341251373291016,334.1596984863281,100.3812484741211
2018-03-07,209.1300048828125,117.19627380371094,109.62353515625,202.2879638671875,53.16423797607422,324.34332275390625,99.22381591796875
2018-03-14,204.75,118.82293701171875,107.06143951416016,202.8146514892578,52.779056549072266,323.3472900390625,96.94718933105469
2018-03-21,196.14999389648438,111.67891693115234,103.79759216308594,194.92672729492188,52.57217788696289,307.53570556640625,95.04364013671875
2018-03-28,197.9600067138672,113.3912124633789,104.7278060913086,200.8471221923828,53.5137825012207,316.82537841796875,95.10104370117188
